ShipmentID,PickNo,OrderID,OrderDate,ShippedAt,DeliveredAt,Store,Warehouse,SKU,Category,Product,Brand,Qty,UnitCost,TotalCost,Carrier,DeliveryFee,DeliveryStatus
SHIP20260601186,PICK20260601186,SO20260601186,2026-06-30 13:16,2026-07-01 00:27,2026-07-02 02:46,HCM-Q1,WH-HCM-01,WM-6CA151,Máy giặt,LG 9kg,Philips,2,10670000,21340000,Ahamove,185000,Giao lại
SHIP20260601187,PICK20260601187,SO20260601187,2026-06-14 17:18,2026-06-15 03:34,2026-06-16 00:32,HCM-TB,WH-HCM-03,VC-2D4AC5,Máy hút bụi,Philips FC,Toshiba,3,5606000,16818000,GrabExpress,215000,Đã giao
SHIP20260601188,PICK20260601188,SO20260601188,2026-06-10 08:06,2026-06-10 19:37,2026-06-12 04:14,BD-TDM,WH-BD-01,FN-FD271D,Quạt,Senko,Mitsubishi,2,1498000,2996000,Ahamove,45000,Đã giao
SHIP20260601189,PICK20260601189,SO20260601189,2026-06-21 19:41,2026-06-22 02:54,2026-06-22 10:26,HN-CG,WH-HN-01,TV-3F699A,TV,LG OLED 48,Aqua,3,6950000,20850000,GHN,170000,Hoàn tất
SHIP20260601190,PICK20260601190,SO20260601190,2026-06-29 08:35,2026-06-29 20:31,2026-06-30 19:12,BD-TDM,WH-BD-01,KT-2ABC39,Ấm siêu tốc,Kangaroo,Mitsubishi,1,232000,232000,Xe tải thuê ngoài,0,Giao lại
SHIP20260601191,PICK20260601191,SO20260601191,2026-06-01 16:40,2026-06-02 11:06,2026-06-03 13:04,DN-HC,WH-DN-01,BL-BCB9B9,Máy xay,Panasonic Blender,Sunhouse,2,1861000,3722000,GHN,45000,Đã giao
SHIP20260601192,PICK20260601192,SO20260601192,2026-06-03 17:38,2026-06-04 11:27,2026-06-05 23:21,HN-HBT,WH-HN-02,KT-F72092,Ấm siêu tốc,Sunhouse,Casper,1,217000,217000,GHN,45000,Hoàn tất
SHIP20260601193,PICK20260601193,SO20260601193,2026-06-25 13:00,2026-06-26 02:23,2026-06-26 12:09,HN-HBT,WH-HN-02,BL-BCB9B9,Máy xay,Panasonic Blender,Sunhouse,3,1689000,5067000,Ahamove,90000,Hoàn tất
SHIP20260601194,PICK20260601194,SO20260601194,2026-06-16 17:04,2026-06-16 23:40,2026-06-17 20:19,CT-NK,WH-CT-01,AC-9D4B2B,Máy lạnh,Mitsubishi 1.5HP,Sony,1,7647000,7647000,GrabExpress,45000,Đã giao
SHIP20260601195,PICK20260601195,SO20260601195,2026-06-27 16:52,2026-06-28 06:35,2026-06-28 12:37,DN-HC,WH-DN-01,WM-A2670F,Máy giặt,Toshiba 9kg,LG,2,3989000,7978000,GHN,0,Đã giao
SHIP20260601196,PICK20260601196,SO20260601196,2026-06-29 15:07,2026-06-29 18:45,2026-07-01 02:34,CT-NK,WH-CT-01,MW-A50B9A,Lò vi sóng,Electrolux 23L,Toshiba,3,2365000,7095000,Nội bộ,120000,Đã giao
SHIP20260601197,PICK20260601197,SO20260601197,2026-06-20 20:16,2026-06-21 09:26,2026-06-22 01:41,HCM-TB,WH-HCM-03,TV-1B61A7,TV,LG OLED 48,Samsung,3,6701000,20103000,Nội bộ,125000,Giao lại
SHIP20260601198,PICK20260601198,SO20260601198,2026-06-04 12:46,2026-06-04 20:01,2026-06-05 09:27,HCM-Q1,WH-HCM-01,TV-1C16CC,TV,"Samsung 55"" 4K",Sony,1,28338000,28338000,GrabExpress,245000,Hoàn tất
SHIP20260601199,PICK20260601199,SO20260601199,2026-06-09 09:43,2026-06-09 21:45,2026-06-10 21:37,BD-TDM,WH-BD-01,KT-930F94,Ấm siêu tốc,Philips,Sony,2,788000,1576000,Xe tải thuê ngoài,65000,Đã giao
SHIP20260601200,PICK20260601200,SO20260601200,2026-06-27 19:14,2026-06-28 00:50,2026-06-29 08:15,BD-TDM,WH-BD-01,BL-958487,Máy xay,Philips Blender,Toshiba,2,1330000,2660000,GrabExpress,120000,Đã giao
SHIP20260601201,PICK20260601201,SO20260601201,2026-06-16 09:31,2026-06-16 20:35,2026-06-18 01:27,HN-CG,WH-HN-01,RF-A7BDBE,Tủ lạnh,Aqua 250L,Toshiba,3,4638000,13914000,GHN,170000,Giao lại
SHIP20260601202,PICK20260601202,SO20260601202,2026-06-25 09:46,2026-06-25 23:39,2026-06-26 11:48,CT-NK,WH-CT-01,FN-1B187A,Quạt,Panasonic,Panasonic,3,1134000,3402000,Nội bộ,25000,Đã giao
SHIP20260601203,PICK20260601203,SO20260601203,2026-06-29 19:21,2026-06-30 04:19,2026-07-01 03:57,BD-TDM,WH-BD-01,KT-63AE81,Ấm siêu tốc,Kangaroo,Daikin,1,490000,490000,Xe tải thuê ngoài,0,Đã giao
SHIP20260601204,PICK20260601204,SO20260601204,2026-06-12 16:52,2026-06-13 08:05,2026-06-14 17:24,HCM-Q1,WH-HCM-01,RC-007FFA,Nồi cơm,Sharp 1.8L,Cuckoo,1,2050000,2050000,GHN,65000,Giao lại
SHIP20260601205,PICK20260601205,SO20260601205,2026-06-05 13:57,2026-06-05 21:29,2026-06-06 17:35,BD-TDM,WH-BD-01,WM-B66625,Máy giặt,Panasonic 8.5kg,Sony,1,7188000,7188000,Nội bộ,35000,Đã giao
SHIP20260601206,PICK20260601206,SO20260601206,2026-06-19 19:02,2026-06-20 04:23,2026-06-20 15:32,CT-NK,WH-CT-01,RF-BF179F,Tủ lạnh,Aqua 250L,Sunhouse,3,5294000,15882000,Ahamove,115000,Đã giao
SHIP20260601207,PICK20260601207,SO20260601207,2026-06-02 13:34,2026-06-03 04:41,2026-06-03 10:14,HCM-Q7,WH-HCM-02,KT-B5A58C,Ấm siêu tốc,Philips,Casper,2,195000,390000,GrabExpress,25000,Đã giao
SHIP20260601208,PICK20260601208,SO20260601208,2026-06-15 20:15,2026-06-15 22:23,2026-06-16 23:32,HCM-Q1,WH-HCM-01,AC-F47F82,Máy lạnh,Panasonic 1.5HP,LG,3,11004000,33012000,Xe tải thuê ngoài,155000,Đã giao
SHIP20260601209,PICK20260601209,SO20260601209,2026-06-08 14:44,2026-06-08 18:42,2026-06-09 06:37,HCM-TB,WH-HCM-03,AC-DB17BC,Máy lạnh,Casper 1HP,Aqua,2,11328000,22656000,Ahamove,270000,Đã giao
SHIP20260601210,PICK20260601210,SO20260601210,2026-06-12 19:21,2026-06-13 13:42,2026-06-14 22:22,DN-HC,WH-DN-01,RF-86779E,Tủ lạnh,Panasonic 300L,Sony,2,18955000,37910000,GrabExpress,225000,Đã giao
SHIP20260601211,PICK20260601211,SO20260601211,2026-06-11 10:16,2026-06-11 13:56,2026-06-12 23:24,HCM-Q1,WH-HCM-01,FN-C896F9,Quạt,Panasonic,Casper,1,1212000,1212000,GrabExpress,65000,Giao lại
SHIP20260601212,PICK20260601212,SO20260601212,2026-06-09 11:14,2026-06-09 22:06,2026-06-11 06:08,HN-HBT,WH-HN-02,VC-98D4CD,Máy hút bụi,Xiaomi G10,Cuckoo,2,1601000,3202000,GHN,25000,Đã giao
SHIP20260601213,PICK20260601213,SO20260601213,2026-06-17 16:55,2026-06-18 10:30,2026-06-19 08:02,HCM-Q1,WH-HCM-01,TV-3277C5,TV,"TCL 50""",Cuckoo,3,10208000,30624000,GrabExpress,120000,Đã giao
SHIP20260601214,PICK20260601214,SO20260601214,2026-06-12 11:46,2026-06-13 05:32,2026-06-14 09:30,HN-HBT,WH-HN-02,FN-FF4EE8,Quạt,Panasonic,Sunhouse,2,696000,1392000,Nội bộ,120000,Giao lại
SHIP20260601215,PICK20260601215,SO20260601215,2026-06-24 13:59,2026-06-24 18:52,2026-06-26 03:54,CT-NK,WH-CT-01,AC-F53EB5,Máy lạnh,Casper 1HP,Senko,3,12566000,37698000,Nội bộ,185000,Đã giao
SHIP20260601216,PICK20260601216,SO20260601216,2026-06-01 12:31,2026-06-02 01:33,2026-06-03 04:36,CT-NK,WH-CT-01,RC-08ECD3,Nồi cơm,Sunhouse 1.2L,Aqua,2,2367000,4734000,GHN,120000,Hoàn tất
SHIP20260601217,PICK20260601217,SO20260601217,2026-06-01 12:13,2026-06-01 20:32,2026-06-02 14:36,HN-HBT,WH-HN-02,TV-8A011F,TV,LG OLED 48,Philips,1,24265000,24265000,Ahamove,170000,Đã giao
SHIP20260601218,PICK20260601218,SO20260601218,2026-06-13 19:16,2026-06-14 09:27,2026-06-15 14:02,BD-TDM,WH-BD-01,WM-EE77C3,Máy giặt,Toshiba 9kg,Panasonic,2,3863000,7726000,Xe tải thuê ngoài,35000,Giao lại
SHIP20260601219,PICK20260601219,SO20260601219,2026-06-29 13:46,2026-06-30 02:58,2026-06-30 13:28,DN-HC,WH-DN-01,WM-57BF8B,Máy giặt,LG 9kg,Panasonic,1,4910000,4910000,Ahamove,90000,Đã giao
SHIP20260601220,PICK20260601220,SO20260601220,2026-06-28 13:22,2026-06-29 06:04,2026-06-30 08:21,HN-HBT,WH-HN-02,BL-27A8DA,Máy xay,Philips Blender,Sharp,1,297000,297000,GHN,0,Hoàn tất
SHIP20260601221,PICK20260601221,SO20260601221,2026-06-04 09:22,2026-06-04 21:32,2026-06-05 15:02,HCM-TB,WH-HCM-03,WM-AF4A41,Máy giặt,Toshiba 9kg,Asia,2,12206000,24412000,Ahamove,210000,Đã giao
SHIP20260601222,PICK20260601222,SO20260601222,2026-06-22 20:28,2026-06-23 08:34,2026-06-24 00:14,HCM-TB,WH-HCM-03,RC-189134,Nồi cơm,Sunhouse 1.2L,Samsung,1,1497000,1497000,Xe tải thuê ngoài,35000,Đã giao
SHIP20260601223,PICK20260601223,SO20260601223,2026-06-03 14:02,2026-06-03 22:51,2026-06-04 11:58,HCM-Q7,WH-HCM-02,AC-D8DA6B,Máy lạnh,Daikin 1HP,Casper,1,8864000,8864000,Nội bộ,0,Đã giao
SHIP20260601224,PICK20260601224,SO20260601224,2026-06-23 11:52,2026-06-23 18:24,2026-06-24 16:44,HCM-TB,WH-HCM-03,RF-2F5CFC,Tủ lạnh,Aqua 250L,Senko,2,9714000,19428000,Nội bộ,300000,Đã giao
SHIP20260601225,PICK20260601225,SO20260601225,2026-06-18 13:13,2026-06-19 04:05,2026-06-20 09:28,HCM-TB,WH-HCM-03,BL-C200AD,Máy xay,Sunhouse Blender,Daikin,3,635000,1905000,GrabExpress,45000,Đã giao
SHIP20260601226,PICK20260601226,SO20260601226,2026-06-27 17:23,2026-06-28 08:36,2026-06-28 14:56,HN-HBT,WH-HN-02,WM-917ACE,Máy giặt,Panasonic 8.5kg,Philips,2,8133000,16266000,GHN,165000,Đã giao
SHIP20260601227,PICK20260601227,SO20260601227,2026-06-23 15:13,2026-06-23 21:04,2026-06-24 00:10,HCM-TB,WH-HCM-03,BL-7C418A,Máy xay,Panasonic Blender,Asia,1,1720000,1720000,Xe tải thuê ngoài,65000,Đã giao
SHIP20260601228,PICK20260601228,SO20260601228,2026-06-11 11:37,2026-06-12 01:59,2026-06-13 00:57,HCM-Q7,WH-HCM-02,FN-FB4782,Quạt,Panasonic,Electrolux,1,1694000,1694000,GHN,25000,Đã giao
SHIP20260601229,PICK20260601229,SO20260601229,2026-06-19 11:02,2026-06-19 22:23,2026-06-20 15:34,BD-TDM,WH-BD-01,VC-CF166B,Máy hút bụi,Philips FC,Senko,2,7662000,15324000,Nội bộ,245000,Đã giao
SHIP20260601230,PICK20260601230,SO20260601230,2026-06-06 13:47,2026-06-07 01:14,2026-06-08 07:31,BD-TDM,WH-BD-01,VC-D89B2B,Máy hút bụi,Xiaomi G10,LG,3,4026000,12078000,Xe tải thuê ngoài,25000,Đã giao
SHIP20260601231,PICK20260601231,SO20260601231,2026-06-01 11:16,2026-06-02 05:13,2026-06-02 13:25,BD-TDM,WH-BD-01,RF-42BDE8,Tủ lạnh,LG 420L,Senko,2,16545000,33090000,GHN,200000,Giao lại
SHIP20260601232,PICK20260601232,SO20260601232,2026-06-24 17:40,2026-06-25 08:26,2026-06-25 18:01,HN-CG,WH-HN-01,VC-D4F050,Máy hút bụi,Xiaomi G10,Samsung,1,6890000,6890000,GrabExpress,25000,Đã giao
SHIP20260601233,PICK20260601233,SO20260601233,2026-06-09 16:44,2026-06-09 19:51,2026-06-10 10:46,HN-CG,WH-HN-01,FN-1B187A,Quạt,Panasonic,Panasonic,2,1087000,2174000,GHN,0,Đã giao
SHIP20260601234,PICK20260601234,SO20260601234,2026-06-18 20:45,2026-06-19 07:45,2026-06-19 22:54,HCM-Q1,WH-HCM-01,AC-D698B7,Máy lạnh,Mitsubishi 1.5HP,Casper,1,5038000,5038000,GHN,65000,Giao lại
SHIP20260601235,PICK20260601235,SO20260601235,2026-06-11 10:50,2026-06-12 01:44,2026-06-12 19:40,HN-HBT,WH-HN-02,KT-4BFC34,Ấm siêu tốc,Kangaroo,Sunhouse,3,826000,2478000,GrabExpress,90000,Đã giao
SHIP20260601236,PICK20260601236,SO20260601236,2026-06-07 17:38,2026-06-08 12:11,2026-06-09 10:57,HCM-Q1,WH-HCM-01,VC-BEE8C8,Máy hút bụi,Xiaomi G10,Asia,1,3849000,3849000,GHN,45000,Giao lại
SHIP20260601237,PICK20260601237,SO20260601237,2026-06-28 18:17,2026-06-29 02:01,2026-06-30 00:52,HN-CG,WH-HN-01,RF-F96CEA,Tủ lạnh,LG 420L,Sharp,1,19656000,19656000,Nội bộ,300000,Đã giao
SHIP20260601238,PICK20260601238,SO20260601238,2026-06-28 20:38,2026-06-29 05:31,2026-06-30 00:48,HN-CG,WH-HN-01,KT-BD9201,Ấm siêu tốc,Kangaroo,Aqua,3,520000,1560000,Ahamove,120000,Hoàn tất
SHIP20260601239,PICK20260601239,SO20260601239,2026-06-15 14:59,2026-06-15 17:34,2026-06-16 20:47,DN-HC,WH-DN-01,MW-83094B,Lò vi sóng,Sharp 20L,Casper,2,2887000,5774000,Ahamove,65000,Giao lại
SHIP20260601240,PICK20260601240,SO20260601240,2026-06-05 12:09,2026-06-06 05:19,2026-06-06 12:59,HCM-TB,WH-HCM-03,FN-441B27,Quạt,Senko,Samsung,1,1328000,1328000,GHN,120000,Hoàn tất
SHIP20260601241,PICK20260601241,SO20260601241,2026-06-05 09:28,2026-06-05 14:26,2026-06-06 20:07,HCM-Q1,WH-HCM-01,WM-268F3D,Máy giặt,Panasonic 8.5kg,Samsung,3,6364000,19092000,GHN,200000,Đã giao
SHIP20260601242,PICK20260601242,SO20260601242,2026-06-27 14:43,2026-06-27 16:40,2026-06-28 19:49,BD-TDM,WH-BD-01,KT-60A177,Ấm siêu tốc,Kangaroo,Cuckoo,2,699000,1398000,Ahamove,25000,Giao lại
SHIP20260601243,PICK20260601243,SO20260601243,2026-06-30 11:31,2026-06-30 22:33,2026-07-02 01:32,HCM-Q1,WH-HCM-01,TV-DE1879,TV,"Samsung 55"" 4K",Asia,1,11912000,11912000,Ahamove,45000,Đã giao
SHIP20260601244,PICK20260601244,SO20260601244,2026-06-04 17:02,2026-06-04 23:12,2026-06-06 02:38,HCM-Q7,WH-HCM-02,AC-E60FB6,Máy lạnh,Mitsubishi 1.5HP,Aqua,1,10992000,10992000,GrabExpress,35000,Đã giao
SHIP20260601245,PICK20260601245,SO20260601245,2026-06-06 12:01,2026-06-07 00:06,2026-06-07 19:24,CT-NK,WH-CT-01,BL-33ED9A,Máy xay,Philips Blender,Panasonic,2,2022000,4044000,Ahamove,65000,Đã giao
SHIP20260601246,PICK20260601246,SO20260601246,2026-06-20 15:48,2026-06-21 02:45,2026-06-22 11:54,DN-HC,WH-DN-01,KT-988AF8,Ấm siêu tốc,Kangaroo,Senko,1,757000,757000,Ahamove,25000,Đã giao
SHIP20260601247,PICK20260601247,SO20260601247,2026-06-21 15:58,2026-06-22 05:23,2026-06-23 02:05,HCM-Q7,WH-HCM-02,FN-C25C4D,Quạt,Senko,Asia,2,358000,716000,Xe tải thuê ngoài,45000,Giao lại
SHIP20260601248,PICK20260601248,SO20260601248,2026-06-01 14:08,2026-06-01 23:32,2026-06-03 01:51,HCM-Q7,WH-HCM-02,AC-B3192D,Máy lạnh,Panasonic 1.5HP,Panasonic,1,9339000,9339000,GHN,45000,Đã giao
SHIP20260601249,PICK20260601249,SO20260601249,2026-06-20 10:51,2026-06-20 13:00,2026-06-21 06:23,BD-TDM,WH-BD-01,RC-73BA31,Nồi cơm,Cuckoo 1.8L,Toshiba,1,2796000,2796000,Ahamove,0,Đã giao
SHIP20260601250,PICK20260601250,SO20260601250,2026-06-08 20:20,2026-06-09 09:03,2026-06-09 17:51,CT-NK,WH-CT-01,RF-40AAB7,Tủ lạnh,Samsung Inverter 350L,Electrolux,3,16376000,49128000,GrabExpress,165000,Hoàn tất
SHIP20260601251,PICK20260601251,SO20260601251,2026-06-11 16:50,2026-06-11 20:12,2026-06-13 01:26,HCM-Q1,WH-HCM-01,TV-3D03C9,TV,"Samsung 55"" 4K",Senko,3,19625000,58875000,Nội bộ,225000,Đã giao
SHIP20260601252,PICK20260601252,SO20260601252,2026-06-19 14:00,2026-06-20 00:34,2026-06-20 13:41,HN-HBT,WH-HN-02,TV-9BDABC,TV,"Sony 65""",Electrolux,2,12874000,25748000,Xe tải thuê ngoài,105000,Giao lại
SHIP20260601253,PICK20260601253,SO20260601253,2026-06-04 20:25,2026-06-05 04:36,2026-06-05 13:10,CT-NK,WH-CT-01,RC-BC47CD,Nồi cơm,Sharp 1.8L,Aqua,1,1000000,1000000,GHN,0,Đã giao
SHIP20260601254,PICK20260601254,SO20260601254,2026-06-12 17:56,2026-06-13 03:21,2026-06-13 11:22,HCM-Q7,WH-HCM-02,WM-5ED0A1,Máy giặt,Samsung 10kg,Cuckoo,3,5321000,15963000,GHN,120000,Đã giao
SHIP20260601255,PICK20260601255,SO20260601255,2026-06-15 16:38,2026-06-15 22:17,2026-06-16 11:01,HN-CG,WH-HN-01,MW-E7A58E,Lò vi sóng,Panasonic 25L,Philips,3,2482000,7446000,Ahamove,120000,Giao lại
SHIP20260601256,PICK20260601256,SO20260601256,2026-06-09 11:49,2026-06-09 23:25,2026-06-10 12:17,HCM-Q1,WH-HCM-01,MW-7ABF96,Lò vi sóng,Electrolux 23L,Panasonic,1,3207000,3207000,Nội bộ,0,Giao lại
SHIP20260601257,PICK20260601257,SO20260601257,2026-06-16 13:21,2026-06-17 01:06,2026-06-17 05:22,BD-TDM,WH-BD-01,BL-A4BCD6,Máy xay,Philips Blender,Sunhouse,1,1942000,1942000,GrabExpress,0,Đã giao
SHIP20260601258,PICK20260601258,SO20260601258,2026-06-05 10:31,2026-06-06 00:52,2026-06-06 10:47,DN-HC,WH-DN-01,FN-0333B4,Quạt,Asia,Daikin,2,1332000,2664000,GrabExpress,65000,Hoàn tất
SHIP20260601259,PICK20260601259,SO20260601259,2026-06-02 08:20,2026-06-02 23:40,2026-06-03 22:59,HCM-Q7,WH-HCM-02,VC-BEE8C8,Máy hút bụi,Xiaomi G10,Asia,3,1514000,4542000,Xe tải thuê ngoài,65000,Đã giao
SHIP20260601260,PICK20260601260,SO20260601260,2026-06-09 15:10,2026-06-10 01:31,2026-06-11 07:34,HN-CG,WH-HN-01,AC-F1CE55,Máy lạnh,Mitsubishi 1.5HP,Sunhouse,2,5957000,11914000,Ahamove,45000,Đã giao
SHIP20260601261,PICK20260601261,SO20260601261,2026-06-16 17:20,2026-06-16 21:15,2026-06-16 23:59,HCM-TB,WH-HCM-03,RC-FA47F8,Nồi cơm,Cuckoo 1.8L,Aqua,2,2431000,4862000,GHN,0,Đã giao
SHIP20260601262,PICK20260601262,SO20260601262,2026-06-13 08:55,2026-06-14 01:42,2026-06-15 07:35,HCM-Q1,WH-HCM-01,KT-633C48,Ấm siêu tốc,Philips,Asia,2,261000,522000,GHN,25000,Hoàn tất
SHIP20260601263,PICK20260601263,SO20260601263,2026-06-01 13:58,2026-06-02 03:48,2026-06-03 16:20,HCM-Q7,WH-HCM-02,AC-FFF461,Máy lạnh,Mitsubishi 1.5HP,LG,3,10834000,32502000,Ahamove,165000,Hoàn tất
SHIP20260601264,PICK20260601264,SO20260601264,2026-06-20 17:05,2026-06-20 22:40,2026-06-21 14:09,CT-NK,WH-CT-01,TV-65942A,TV,"Sony 65""",Toshiba,2,16839000,33678000,GrabExpress,210000,Giao lại
SHIP20260601265,PICK20260601265,SO20260601265,2026-06-02 13:49,2026-06-02 14:58,2026-06-03 18:18,HN-CG,WH-HN-01,RF-FB4D4D,Tủ lạnh,Samsung Inverter 350L,Samsung,1,12767000,12767000,GrabExpress,65000,Hoàn tất
SHIP20260601266,PICK20260601266,SO20260601266,2026-06-17 19:28,2026-06-18 10:16,2026-06-19 22:37,HN-HBT,WH-HN-02,VC-8877C5,Máy hút bụi,Philips FC,Daikin,1,3591000,3591000,Xe tải thuê ngoài,65000,Đã giao
SHIP20260601267,PICK20260601267,SO20260601267,2026-06-01 17:14,2026-06-01 19:46,2026-06-02 16:06,HCM-Q7,WH-HCM-02,TV-ED601B,TV,"TCL 50""",Panasonic,2,12096000,24192000,GHN,120000,Đã giao
SHIP20260601268,PICK20260601268,SO20260601268,2026-06-08 15:24,2026-06-09 04:12,2026-06-10 01:46,BD-TDM,WH-BD-01,MW-8CD991,Lò vi sóng,Panasonic 25L,Toshiba,2,2951000,5902000,GrabExpress,0,Hoàn tất
SHIP20260601269,PICK20260601269,SO20260601269,2026-06-21 14:17,2026-06-21 16:36,2026-06-23 02:14,CT-NK,WH-CT-01,KT-80B935,Ấm siêu tốc,Kangaroo,LG,2,990000,1980000,Nội bộ,90000,Đã giao
SHIP20260601270,PICK20260601270,SO20260601270,2026-06-24 09:59,2026-06-25 02:00,2026-06-25 05:49,HN-HBT,WH-HN-02,MW-3E4330,Lò vi sóng,Sharp 20L,Samsung,3,3297000,9891000,Ahamove,120000,Đã giao
SHIP20260601271,PICK20260601271,SO20260601271,2026-06-23 19:11,2026-06-24 01:31,2026-06-24 05:22,HCM-Q1,WH-HCM-01,VC-90DAA9,Máy hút bụi,Dyson V8,Casper,2,8319000,16638000,GHN,155000,Đã giao
SHIP20260601272,PICK20260601272,SO20260601272,2026-06-24 20:50,2026-06-25 03:01,2026-06-25 07:04,BD-TDM,WH-BD-01,KT-087F26,Ấm siêu tốc,Philips,Cuckoo,1,323000,323000,Xe tải thuê ngoài,25000,Đã giao
SHIP20260601273,PICK20260601273,SO20260601273,2026-06-07 10:29,2026-06-08 01:23,2026-06-09 04:21,BD-TDM,WH-BD-01,BL-2439D2,Máy xay,Philips Blender,Sony,1,944000,944000,GrabExpress,35000,Đã giao
SHIP20260601274,PICK20260601274,SO20260601274,2026-06-27 16:29,2026-06-28 00:17,2026-06-29 11:53,HN-CG,WH-HN-01,RF-E1EA3E,Tủ lạnh,Samsung Inverter 350L,Sunhouse,2,6789000,13578000,Xe tải thuê ngoài,185000,Đã giao
SHIP20260601275,PICK20260601275,SO20260601275,2026-06-18 14:30,2026-06-18 17:05,2026-06-19 08:38,HN-HBT,WH-HN-02,MW-807E15,Lò vi sóng,Panasonic 25L,Asia,2,3173000,6346000,GrabExpress,25000,Hoàn tất
SHIP20260601276,PICK20260601276,SO20260601276,2026-06-04 19:00,2026-06-05 03:31,2026-06-05 13:41,CT-NK,WH-CT-01,FN-7632BC,Quạt,Asia,Panasonic,1,1319000,1319000,Xe tải thuê ngoài,45000,Hoàn tất
SHIP20260601277,PICK20260601277,SO20260601277,2026-06-27 12:57,2026-06-28 05:42,2026-06-29 05:32,DN-HC,WH-DN-01,TV-4795B7,TV,"Samsung 55"" 4K",Electrolux,2,7548000,15096000,Xe tải thuê ngoài,80000,Đã giao
SHIP20260601278,PICK20260601278,SO20260601278,2026-06-13 09:41,2026-06-13 12:10,2026-06-13 16:28,HN-CG,WH-HN-01,RC-F33150,Nồi cơm,Panasonic 1.8L,Casper,1,1351000,1351000,Ahamove,0,Hoàn tất
SHIP20260601279,PICK20260601279,SO20260601279,2026-06-24 17:21,2026-06-25 02:43,2026-06-26 07:59,DN-HC,WH-DN-01,BL-D2FACB,Máy xay,Panasonic Blender,Toshiba,3,745000,2235000,Xe tải thuê ngoài,120000,Đã giao
SHIP20260601280,PICK20260601280,SO20260601280,2026-06-16 11:30,2026-06-17 04:16,2026-06-17 18:04,HCM-TB,WH-HCM-03,FN-E10178,Quạt,Panasonic,Xiaomi,3,207000,621000,GHN,120000,Đã giao
SHIP20260601281,PICK20260601281,SO20260601281,2026-06-26 13:45,2026-06-27 03:55,2026-06-28 12:48,HN-HBT,WH-HN-02,FN-A270E1,Quạt,Asia,Sony,3,286000,858000,Xe tải thuê ngoài,35000,Đã giao
SHIP20260601282,PICK20260601282,SO20260601282,2026-06-30 14:47,2026-07-01 07:47,2026-07-02 02:19,HCM-TB,WH-HCM-03,VC-90E8C9,Máy hút bụi,Xiaomi G10,Electrolux,3,1215000,3645000,GrabExpress,0,Đã giao
SHIP20260601283,PICK20260601283,SO20260601283,2026-06-15 11:33,2026-06-16 05:56,2026-06-17 12:37,HN-HBT,WH-HN-02,AC-D698B7,Máy lạnh,Mitsubishi 1.5HP,Casper,2,6392000,12784000,Nội bộ,80000,Hoàn tất
SHIP20260601284,PICK20260601284,SO20260601284,2026-06-29 19:02,2026-06-30 02:14,2026-06-30 19:54,HN-CG,WH-HN-01,RC-189134,Nồi cơm,Sunhouse 1.2L,Samsung,2,414000,828000,GHN,120000,Hoàn tất
SHIP20260601285,PICK20260601285,SO20260601285,2026-06-21 14:21,2026-06-22 01:33,2026-06-22 09:51,HN-CG,WH-HN-01,TV-4795B7,TV,"Samsung 55"" 4K",Electrolux,1,17348000,17348000,GrabExpress,245000,Đã giao
SHIP20260601286,PICK20260601286,SO20260601286,2026-06-03 17:52,2026-06-04 12:50,2026-06-04 22:33,HCM-Q1,WH-HCM-01,RF-7AFE5C,Tủ lạnh,LG 420L,Electrolux,2,14433000,28866000,Nội bộ,115000,Hoàn tất
SHIP20260601287,PICK20260601287,SO20260601287,2026-06-28 08:54,2026-06-28 17:59,2026-06-29 03:19,HCM-Q1,WH-HCM-01,KT-4F7F55,Ấm siêu tốc,Sunhouse,Electrolux,3,563000,1689000,Xe tải thuê ngoài,25000,Đã giao
SHIP20260601288,PICK20260601288,SO20260601288,2026-06-01 10:55,2026-06-01 19:49,2026-06-03 07:42,HCM-Q7,WH-HCM-02,RF-3465A9,Tủ lạnh,Aqua 250L,Samsung,1,10949000,10949000,GHN,45000,Giao lại
SHIP20260601289,PICK20260601289,SO20260601289,2026-06-08 19:08,2026-06-09 05:07,2026-06-10 17:37,HCM-Q1,WH-HCM-01,MW-9E4FC6,Lò vi sóng,Sharp 20L,Electrolux,3,2046000,6138000,Ahamove,120000,Đã giao
SHIP20260601290,PICK20260601290,SO20260601290,2026-06-20 20:10,2026-06-21 13:46,2026-06-22 13:25,HCM-TB,WH-HCM-03,VC-7AF11E,Máy hút bụi,Philips FC,Panasonic,3,7909000,23727000,Ahamove,165000,Hoàn tất
SHIP20260601291,PICK20260601291,SO20260601291,2026-06-25 16:22,2026-06-26 07:38,2026-06-26 12:47,HCM-Q1,WH-HCM-01,AC-84F331,Máy lạnh,Mitsubishi 1.5HP,Daikin,1,16276000,16276000,Ahamove,155000,Giao lại
SHIP20260601292,PICK20260601292,SO20260601292,2026-06-27 17:03,2026-06-28 03:33,2026-06-28 15:27,HN-HBT,WH-HN-02,TV-7BABFF,TV,"Sony 65""",Aqua,3,23647000,70941000,Xe tải thuê ngoài,270000,Đã giao
SHIP20260601293,PICK20260601293,SO20260601293,2026-06-04 10:50,2026-06-04 12:46,2026-06-05 13:39,HCM-Q1,WH-HCM-01,VC-51D140,Máy hút bụi,Xiaomi G10,Casper,3,6001000,18003000,GrabExpress,300000,Giao lại
