InvoiceNo,JournalNo,OrderID,InvoiceDate,Store,Salesperson,Payment,SKU,Category,Product,Brand,Qty,UnitPrice,Discount,NetRevenue,VATRate,VATOutput,InvoiceTotal,UnitCost,TotalCost,GrossProfit,MarginPct,AR_Debit,Revenue_Credit,VATOutput_Credit,COGS_Debit,Inventory_Credit,AR_Account,Revenue_Account,VAT_Account,COGS_Account,Inventory_Account,ScenarioID,LegalEntityID,ScenarioCurrency,CurrencyScope,ReportingTimezone,EvidenceType,AuthenticSourcePath,AuthenticSourceSHA256,AuthenticSourceRowNumber,GenerationPolicyVersion
INV20260501121,JV20260501121,SO20260501121,2026-05-10,HN-HBT,NV030,Thẻ,KT-25E86C,Ấm siêu tốc,Philips,Sharp,1,1331549,0.07,1238340,0.08,99067,1337407,907000,907000,331340,0.2676,1337407,1238340,99067,907000,907000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1122,1.0.0
INV20260501122,JV20260501122,SO20260501122,2026-05-10,HN-HBT,NV023,Thẻ,TV-DD340F,TV,"TCL 50""",LG,1,32685208,0.14,28109278,0.08,2248742,30358020,25146000,25146000,2963278,0.1054,30358020,28109278,2248742,25146000,25146000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1123,1.0.0
INV20260501123,JV20260501123,SO20260501123,2026-05-29,HCM-Q1,NV027,Tiền mặt,MW-03CA06,Lò vi sóng,Electrolux 23L,Aqua,3,4501673,0.09,12289567,0.08,983165,13272732,2959000,8877000,3412567,0.2777,13272732,12289567,983165,8877000,8877000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1124,1.0.0
INV20260501124,JV20260501124,SO20260501124,2026-05-30,DN-HC,NV002,Chuyển khoản,KT-4D110F,Ấm siêu tốc,Kangaroo,Toshiba,3,813282,0.1,2195861,0.08,175668,2371529,543000,1629000,566861,0.2581,2371529,2195861,175668,1629000,1629000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1125,1.0.0
INV20260501125,JV20260501125,SO20260501125,2026-05-18,HCM-TB,NV017,Ví điện tử,RF-FA61AD,Tủ lạnh,Panasonic 300L,Samsung,2,22878729,0.15,38893839,0.08,3111507,42005346,19376000,38752000,141839,0.0036,42005346,38893839,3111507,38752000,38752000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1126,1.0.0
INV20260501126,JV20260501126,SO20260501126,2026-05-03,CT-NK,NV004,Chuyển khoản,RC-73BA31,Nồi cơm,Cuckoo 1.8L,Toshiba,2,3240845,0.05,6157605,0.08,492608,6650213,2451000,4902000,1255605,0.2039,6650213,6157605,492608,4902000,4902000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1127,1.0.0
INV20260501127,JV20260501127,SO20260501127,2026-05-22,DN-HC,NV009,Chuyển khoản,KT-930F94,Ấm siêu tốc,Philips,Sony,1,785325,0.09,714645,0.08,57171,771816,540000,540000,174645,0.2444,771816,714645,57171,540000,540000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1128,1.0.0
INV20260501128,JV20260501128,SO20260501128,2026-05-14,HN-HBT,NV007,Ví điện tử,BL-8AFBB7,Máy xay,Panasonic Blender,Xiaomi,3,2726369,0.17,6788658,0.08,543092,7331750,1563000,4689000,2099658,0.3093,7331750,6788658,543092,4689000,4689000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1129,1.0.0
INV20260501129,JV20260501129,SO20260501129,2026-05-05,BD-TDM,NV008,Tiền mặt,WM-233DAD,Máy giặt,LG 9kg,Toshiba,2,6993923,0.06,13148575,0.08,1051886,14200461,5208000,10416000,2732575,0.2078,14200461,13148575,1051886,10416000,10416000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1130,1.0.0
INV20260501130,JV20260501130,SO20260501130,2026-05-22,CT-NK,NV015,Ví điện tử,BL-E21F60,Máy xay,Philips Blender,Electrolux,1,2799732,0.01,2771734,0.08,221738,2993472,1779000,1779000,992734,0.3582,2993472,2771734,221738,1779000,1779000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1131,1.0.0
INV20260501131,JV20260501131,SO20260501131,2026-05-08,BD-TDM,NV017,Tiền mặt,MW-A83E5A,Lò vi sóng,Electrolux 23L,Sunhouse,1,1804231,0.03,1750104,0.08,140008,1890112,1137000,1137000,613104,0.3503,1890112,1750104,140008,1137000,1137000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1132,1.0.0
INV20260501132,JV20260501132,SO20260501132,2026-05-14,HN-HBT,NV026,Chuyển khoản,RF-AE1055,Tủ lạnh,Panasonic 300L,Mitsubishi,3,13510023,0.13,35261160,0.08,2820892,38082052,10930000,32790000,2471160,0.0701,38082052,35261160,2820892,32790000,32790000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1133,1.0.0
INV20260501133,JV20260501133,SO20260501133,2026-05-16,HCM-Q7,NV012,Tiền mặt,TV-BE7A4B,TV,"TCL 50""",Sunhouse,2,27011314,0.09,49160591,0.08,3932847,53093438,22068000,44136000,5024591,0.1022,53093438,49160591,3932847,44136000,44136000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1134,1.0.0
INV20260501134,JV20260501134,SO20260501134,2026-05-03,BD-TDM,NV020,Thẻ,FN-05A833,Quạt,Asia,Aqua,2,1025885,0.06,1928663,0.08,154293,2082956,765000,1530000,398663,0.2067,2082956,1928663,154293,1530000,1530000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1135,1.0.0
INV20260501135,JV20260501135,SO20260501135,2026-05-26,DN-HC,NV017,Tiền mặt,RF-80782C,Tủ lạnh,Samsung Inverter 350L,LG,2,23634012,0.0,47268024,0.08,3781441,51049465,17602000,35204000,12064024,0.2552,51049465,47268024,3781441,35204000,35204000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1136,1.0.0
INV20260501136,JV20260501136,SO20260501136,2026-05-03,HCM-Q7,NV019,Trả góp,TV-3D03C9,TV,"Samsung 55"" 4K",Senko,3,22518599,0.05,64178007,0.08,5134240,69312247,17322000,51966000,12212007,0.1903,69312247,64178007,5134240,51966000,51966000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1137,1.0.0
INV20260501137,JV20260501137,SO20260501137,2026-05-02,DN-HC,NV019,Thẻ,AC-7543C2,Máy lạnh,Casper 1HP,Panasonic,2,8261937,0.01,16358635,0.08,1308690,17667325,6089000,12178000,4180635,0.2556,17667325,16358635,1308690,12178000,12178000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1138,1.0.0
INV20260501138,JV20260501138,SO20260501138,2026-05-30,CT-NK,NV028,Tiền mặt,VC-852D6B,Máy hút bụi,Philips FC,Sunhouse,2,11976981,0.13,20839946,0.08,1667195,22507141,9417000,18834000,2005946,0.0963,22507141,20839946,1667195,18834000,18834000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1139,1.0.0
INV20260501139,JV20260501139,SO20260501139,2026-05-20,DN-HC,NV029,Tiền mặt,WM-57BF8B,Máy giặt,LG 9kg,Panasonic,3,11578281,0.18,28482571,0.08,2278605,30761176,9058000,27174000,1308571,0.0459,30761176,28482571,2278605,27174000,27174000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1140,1.0.0
INV20260501140,JV20260501140,SO20260501140,2026-05-21,BD-TDM,NV011,Trả góp,AC-8636EE,Máy lạnh,Casper 1HP,Sony,1,19392859,0.17,16096072,0.08,1287685,17383757,13639000,13639000,2457072,0.1527,17383757,16096072,1287685,13639000,13639000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1141,1.0.0
INV20260501141,JV20260501141,SO20260501141,2026-05-11,CT-NK,NV010,Tiền mặt,TV-9BDABC,TV,"Sony 65""",Electrolux,3,8736615,0.16,22016269,0.08,1761301,23777570,7032000,21096000,920269,0.0418,23777570,22016269,1761301,21096000,21096000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1142,1.0.0
INV20260501142,JV20260501142,SO20260501142,2026-05-21,HN-HBT,NV030,Chuyển khoản,RC-53400C,Nồi cơm,Panasonic 1.8L,Aqua,3,3505925,0.13,9150464,0.08,732037,9882501,2402000,7206000,1944464,0.2125,9882501,9150464,732037,7206000,7206000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1143,1.0.0
INV20260501143,JV20260501143,SO20260501143,2026-05-01,HCM-TB,NV025,Trả góp,KT-9065A4,Ấm siêu tốc,Philips,Mitsubishi,3,655470,0.18,1612456,0.08,128996,1741452,396000,1188000,424456,0.2632,1741452,1612456,128996,1188000,1188000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1144,1.0.0
INV20260501144,JV20260501144,SO20260501144,2026-05-09,HCM-TB,NV030,Thẻ,TV-E2DD63,TV,LG OLED 48,Panasonic,1,7010600,0.05,6660070,0.08,532805,7192875,6165000,6165000,495070,0.0743,7192875,6660070,532805,6165000,6165000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1145,1.0.0
INV20260501145,JV20260501145,SO20260501145,2026-05-04,HN-HBT,NV001,Thẻ,RC-443576,Nồi cơm,Sharp 1.8L,Asia,2,3678302,0.04,7062339,0.08,564987,7627326,2488000,4976000,2086339,0.2954,7627326,7062339,564987,4976000,4976000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1146,1.0.0
INV20260501146,JV20260501146,SO20260501146,2026-05-21,HCM-TB,NV008,Tiền mặt,TV-C6321E,TV,"Sony 65""",Asia,1,30499540,0.16,25619613,0.08,2049569,27669182,24207000,24207000,1412613,0.0551,27669182,25619613,2049569,24207000,24207000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1147,1.0.0
INV20260501147,JV20260501147,SO20260501147,2026-05-02,HCM-Q1,NV006,Trả góp,VC-490623,Máy hút bụi,Philips FC,LG,3,8484172,0.05,24179890,0.08,1934391,26114281,5379000,16137000,8042890,0.3326,26114281,24179890,1934391,16137000,16137000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1148,1.0.0
INV20260501148,JV20260501148,SO20260501148,2026-05-09,HN-HBT,NV007,Ví điện tử,RF-263030,Tủ lạnh,Samsung Inverter 350L,Toshiba,2,24313259,0.04,46681457,0.08,3734516,50415973,18714000,37428000,9253457,0.1982,50415973,46681457,3734516,37428000,37428000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1149,1.0.0
INV20260501149,JV20260501149,SO20260501149,2026-05-15,HCM-TB,NV017,Trả góp,WM-54F949,Máy giặt,Toshiba 9kg,Xiaomi,3,17097604,0.17,42573033,0.08,3405842,45978875,13952000,41856000,717033,0.0168,45978875,42573033,3405842,41856000,41856000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1150,1.0.0
INV20260501150,JV20260501150,SO20260501150,2026-05-07,CT-NK,NV009,Ví điện tử,BL-3646DD,Máy xay,Panasonic Blender,LG,3,617058,0.15,1573497,0.08,125879,1699376,357000,1071000,502497,0.3194,1699376,1573497,125879,1071000,1071000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1151,1.0.0
INV20260501151,JV20260501151,SO20260501151,2026-05-04,HCM-Q1,NV001,Trả góp,TV-299EB8,TV,LG OLED 48,Electrolux,1,22053460,0.01,21832925,0.08,1746634,23579559,17485000,17485000,4347925,0.1991,23579559,21832925,1746634,17485000,17485000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1152,1.0.0
INV20260501152,JV20260501152,SO20260501152,2026-05-26,CT-NK,NV002,Trả góp,AC-84F331,Máy lạnh,Mitsubishi 1.5HP,Daikin,2,8036091,0.19,13018467,0.08,1041477,14059944,6397000,12794000,224467,0.0172,14059944,13018467,1041477,12794000,12794000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1153,1.0.0
INV20260501153,JV20260501153,SO20260501153,2026-05-16,HN-HBT,NV021,Trả góp,TV-3A3210,TV,LG OLED 48,Xiaomi,1,20566155,0.2,16452924,0.08,1316233,17769157,18048000,18048000,-1595076,-0.0969,17769157,16452924,1316233,18048000,18048000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1154,1.0.0
INV20260501154,JV20260501154,SO20260501154,2026-05-18,CT-NK,NV029,Thẻ,AC-190181,Máy lạnh,Mitsubishi 1.5HP,Sharp,2,10336479,0.0,20672958,0.08,1653836,22326794,8403000,16806000,3866958,0.1871,22326794,20672958,1653836,16806000,16806000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,1155,1.0.0
